39, 736, 1
39, 743, 1
39, 870, 1
39, 903, 1
39, 904, 1
39, 909, 1
39, 919, 1
39, 922, 1
39, 945, 1
39, 957, 1
39, 991, 1
39, 1069, 1
39, 1119, 1
39, 1178, 1
39, 1197, 1
39, 1200, 1
39, 1260, 1
39, 1295, 1
39, 1305, 1
39, 1338, 1
39, 1370, 1
39, 1391, 1
39, 1471, 2
39, 1507, 6
39, 1649, 1
40, 51, 1
40, 150, 1
40, 210, 1
40, 388, 1
40, 434, 1
40, 486, 1
40, 552, 1
40, 636, 1
40, 722, 1
40, 848, 1
40, 891, 1
40, 899, 1
40, 901, 1
40, 1198, 1
40, 1236, 1
40, 1291, 1
40, 1387, 1
40, 1437, 2
40, 1443, 3
40, 1655, 1
40, 1657, 4
41, 103, 1
41, 129, 3
41, 151, 1
41, 323, 1
41, 848, 1
41, 909, 1
41, 950, 2
41, 1083, 1
41, 1115, 3
41, 1309, 1
41, 1371, 2
41, 1372, 1
41, 1471, 1
41, 1488, 2
41, 1547, 2
42, 0, 1
42, 66, 2
42, 94, 1
42, 134, 1
42, 458, 1
42, 727, 3
42, 792, 1
42, 795, 1
42, 1129, 1
42, 1166, 1
42, 1256, 1
42, 1371, 1
42, 1477, 1
42, 1485, 2
42, 1497, 1
43, 11, 1
43, 47, 2
43, 50, 1
43, 60, 1
43, 95, 1
43, 111, 1
43, 112, 1
43, 181, 1
43, 288, 2
43, 371, 2
43, 397, 1
43, 418, 3
43, 425, 1
43, 433, 1
43, 471, 2
43, 493, 1
43, 533, 3
43, 553, 1
43, 677, 1
43, 681, 1
43, 682, 1
43, 743, 1
43, 757, 1
43, 758, 3
43, 858, 3
43, 1006, 1
43, 1020, 1
43, 1056, 1
43, 1092, 3
43, 1139, 1
43, 1206, 1
43, 1248, 1
43, 1252, 3
43, 1261, 2
43, 1291, 4
43, 1306, 1
43, 1373, 1
43, 1407, 3
43, 1423, 1
43, 1429, 1
43, 1466, 1
43, 1595, 1
43, 1602, 1
43, 1674, 1
44, 3, 1
44, 198, 1
44, 431, 1
44, 504, 1
44, 510, 1
44, 533, 1
44, 589, 3
44, 672, 1
44, 688, 1
44, 756, 1
44, 757, 1
44, 848, 2
44, 856, 1
44, 901, 1
44, 931, 1
44, 945, 2
44, 955, 1
44, 1042, 1
44, 1090, 1
44, 1109, 1
44, 1114, 2
44, 1176, 2
44, 1228, 1
44, 1372, 1
44, 1547, 2
44, 1644, 1
45, 95, 1
45, 194, 1
45, 284, 1
45, 528, 3
45, 558, 1
45, 630, 1
45, 870, 1
45, 924, 1
45, 1119, 1
45, 1136, 1
45, 1509, 1
45, 1527, 1
46, 44, 1
46, 47, 2
46, 222, 1
46, 470, 1
46, 503, 1
46, 504, 3
46, 505, 1
46, 508, 1
46, 534, 1
46, 553, 2
46, 586, 1
46, 677, 1
46, 877, 1
46, 882, 1
46, 1043, 1
46, 1161, 1
46, 1164, 1
46, 1291, 1
46, 1293, 1
46, 1480, 1
46, 1614, 1
47, 32, 11
47, 501, 7
47, 612, 1
47, 796, 1
47, 843, 1
47, 889, 1
47, 942, 1
47, 974, 1
47, 1043, 1
47, 1373, 2
47, 1402, 1
47, 1522, 71
48, 218, 3
48, 277, 1
48, 332, 1
48, 376, 2
48, 382, 1
48, 441, 1
48, 632, 1
48, 669, 1
48, 672, 1
48, 749, 5
48, 979, 1
48, 1030, 1
48, 1052, 2
48, 1191, 1
48, 1314, 1
48, 1322, 1
48, 1372, 1
48, 1423, 1
48, 1440, 1
48, 1530, 1
48, 1571, 9
49, 836, 40
49, 1417, 3
49, 1564, 1
50, 227, 1
50, 342, 1
50, 530, 1
50, 563, 1
50, 572, 1
50, 981, 1
50, 1109, 2
50, 1158, 4
50, 1264, 1
50, 1294, 2
50, 1440, 1
50, 1448, 2
50, 1505, 1
50, 1513, 4
50, 1537, 1
50, 1619, 2
51, 29, 2
51, 822, 1
51, 1016, 14
51, 1131, 1
51, 1496, 3
51, 1544, 2
52, 25, 1
52, 40, 1
52, 56, 1
52, 93, 59
52, 260, 7
52, 320, 4
52, 452, 3
52, 511, 3
52, 545, 2
52, 579, 19
52, 580, 1
52, 697, 1
52, 705, 1
52, 774, 4
52, 1044, 8
52, 1190, 1
52, 1271, 48
52, 1366, 2
52, 1383, 33
52, 1432, 2
52, 1512, 35
52, 1571, 54
52, 1685, 2
53, 92, 6
53, 113, 3
53, 761, 2
53, 830, 1
53, 1220, 4
53, 1416, 7
53, 1506, 1
53, 1511, 1
53, 1540, 1
54, 167, 9
54, 203, 14
54, 338, 3
54, 529, 1
54, 560, 1
54, 672, 1
54, 688, 1
54, 736, 1
54, 775, 1
54, 843, 1
54, 848, 3
54, 896, 1
54, 903, 1
54, 955, 1
54, 1018, 1
54, 1577, 1
54, 1589, 1
55, 935, 1
55, 1219, 1
55, 1224, 1
55, 1296, 1
56, 103, 1
56, 120, 1
56, 147, 1
56, 216, 1
56, 219, 14
56, 274, 1
56, 325, 1
56, 619, 3
56, 672, 1
56, 805, 1
56, 882, 1
56, 903, 1
56, 1107, 1
56, 1232, 12
56, 1248, 1
56, 1265, 10
56, 1307, 1
56, 1338, 1
56, 1577, 3
56, 1633, 1
56, 1647, 1
57, 6, 1
57, 9, 1
57, 119, 1
57, 243, 1
57, 259, 1
57, 570, 1
57, 657, 1
57, 681, 1
57, 708, 1
57, 922, 1
57, 935, 1
57, 990, 1
57, 996, 2
57, 1366, 1
57, 1373, 1
57, 1387, 1
57, 1518, 2
57, 1614, 1
58, 206, 1
58, 293, 1
58, 298, 1
58, 753, 31
58, 765, 1
58, 924, 1
58, 1069, 1
58, 1112, 1
58, 1512, 2
58, 1547, 1
59, 289, 1
59, 300, 1
59, 437, 1
59, 491, 2
59, 496, 20
59, 526, 1
59, 752, 1
59, 912, 1
59, 1038, 1
59, 1604, 15
60, 138, 1
60, 323, 1
60, 417, 3
60, 623, 1
60, 645, 1
60, 647, 2
60, 840, 3
60, 912, 1
60, 956, 2
60, 1008, 1
60, 1109, 1
60, 1149, 142
60, 1198, 1
60, 1242, 1
60, 1267, 5
60, 1272, 1
60, 1367, 37
60, 1378, 2
60, 1424, 1
60, 1438, 1
60, 1620, 1
61, 794, 26
61, 1000, 25
62, 40, 1
62, 59, 1
62, 60, 1
62, 175, 5
62, 181, 1
62, 186, 27
62, 234, 17
62, 298, 1
62, 370, 30
62, 384, 9
62, 386, 1
62, 494, 2
62, 574, 1
62, 660, 11
62, 731, 15
62, 808, 13
62, 821, 4
62, 828, 2
62, 956, 1
62, 959, 13
62, 973, 4
62, 976, 12
62, 1025, 2
62, 1041, 13
62, 1045, 1
62, 1046, 11
62, 1063, 33
62, 1154, 1
62, 1179, 1
62, 1212, 17
62, 1224, 1
62, 1232, 4
62, 1237, 1
62, 1243, 1
62, 1309, 1
62, 1420, 1
62, 1494, 12
62, 1530, 5
62, 1533, 12
62, 1566, 10
62, 1615, 1
62, 1634, 2
62, 1677, 1
63, 434, 2
63, 582, 2
63, 583, 1
63, 700, 1
63, 827, 1
63, 868, 18
63, 1119, 1
63, 1200, 3
64, 198, 1
64, 256, 1
64, 429, 1
64, 452, 1
64, 670, 1
64, 956, 1
64, 1200, 1
64, 1403, 8
65, 51, 1
65, 90, 1
65, 158, 1
65, 204, 1
65, 363, 1
65, 575, 1
65, 639, 1
65, 653, 1
65, 895, 1
65, 899, 1
65, 911, 1
65, 1030, 2
65, 1033, 1
65, 1043, 1
65, 1153, 2
65, 1194, 1
65, 1307, 1
65, 1362, 1
65, 1471, 1
65, 1493, 1
65, 1547, 1
66, 152, 1
66, 236, 1
66, 247, 5
66, 336, 5
66, 407, 5
66, 430, 1
66, 531, 1
66, 614, 3
66, 654, 1
66, 724, 4
66, 745, 1
66, 822, 2
66, 1016, 3
66, 1156, 1
66, 1182, 1
66, 1235, 2
66, 1245, 4
66, 1262, 3
66, 1264, 3
66, 1306, 1
66, 1366, 13
66, 1376, 1
66, 1429, 9
66, 1432, 1
66, 1468, 1
66, 1470, 1
66, 1479, 1
66, 1537, 25
66, 1539, 1
66, 1550, 1
66, 1612, 1
66, 1666, 9
66, 1681, 2
67, 39, 3
67, 88, 1
67, 321, 1
67, 418, 1
67, 560, 1
67, 694, 1
67, 903, 3
67, 923, 1
67, 1179, 1
67, 1230, 1
67, 1309, 1
67, 1387, 1
67, 1433, 45
67, 1547, 1
67, 1614, 1
67, 1643, 1
67, 1672, 1
68, 59, 1
68, 68, 1
68, 94, 1
68, 100, 2
68, 116, 2
68, 160, 1
68, 199, 2
68, 205, 1
68, 220, 1
68, 257, 2
68, 259, 1
68, 264, 1
68, 265, 1
68, 278, 2
68, 290, 3
68, 324, 3
68, 327, 1
68, 333, 1
68, 355, 16
68, 359, 1
68, 397, 1
68, 467, 1
68, 471, 1
68, 567, 4
68, 575, 1
68, 595, 1
68, 681, 1
68, 695, 3
68, 732, 3
68, 751, 1
68, 757, 2
68, 765, 1
68, 854, 46
68, 870, 1
68, 877, 1
68, 882, 2
68, 909, 1
68, 911, 1
68, 987, 13
68, 994, 1
68, 1008, 3
68, 1018, 1
68, 1031, 1
68, 1033, 1
68, 1039, 2
68, 1052, 1
68, 1057, 2
68, 1063, 3
68, 1085, 1
68, 1101, 1
68, 1117, 1
68, 1132, 1
68, 1157, 1
68, 1249, 2
68, 1269, 1
68, 1311, 3
68, 1322, 2
68, 1423, 1
68, 1458, 4
68, 1549, 1
68, 1647, 1
68, 1653, 1
68, 1672, 2
68, 1678, 11
69, 105, 2
69, 138, 1
69, 156, 3
69, 253, 1
69, 286, 2
69, 504, 1
69, 1065, 1
69, 1301, 1
69, 1415, 5
69, 1424, 1
69, 1671, 1
70, 71, 1
70, 145, 3
70, 160, 1
70, 383, 2
70, 525, 6
70, 576, 9
70, 672, 1
70, 725, 29
70, 746, 1
70, 899, 1
70, 967, 1
70, 1101, 1
70, 1288, 1
70, 1503, 24
70, 1600, 1
70, 1647, 1
70, 1659, 1
71, 161, 1
71, 498, 12
71, 708, 1
71, 1413, 1
71, 1490, 1
71, 1554, 1
72, 40, 1
72, 117, 1
72, 219, 3
72, 270, 3
72, 401, 1
72, 451, 51
72, 452, 1
72, 610, 2
72, 837, 29
72, 848, 9
72, 870, 1
72, 910, 1
72, 1043, 1
72, 1131, 2
72, 1158, 1
72, 1232, 39
72, 1316, 20
72, 1359, 19
72, 1523, 25
72, 1577, 8
72, 1664, 1
73, 171, 1
73, 237, 1
73, 262, 3
73, 392, 1
73, 504, 1
73, 505, 31
73, 1129, 1
73, 1484, 56
74, 729, 1
74, 784, 27
74, 944, 2
75, 56, 1
75, 84, 1
75, 171, 1
75, 205, 1
75, 381, 1
75, 505, 1
75, 614, 1
75, 896, 1
75, 1014, 1
75, 1030, 1
75, 1178, 1
75, 1203, 1
75, 1334, 1
75, 1369, 1
75, 1376, 1
75, 1444, 2
75, 1504, 1
75, 1606, 1
76, 67, 1
76, 81, 2
76, 130, 13
76, 815, 1
76, 1204, 1
76, 1273, 1
76, 1292, 4
76, 1356, 1
76, 1467, 5
76, 1645, 1
77, 308, 13
77, 645, 1
77, 670, 1
77, 829, 23
77, 831, 1
77, 892, 1
77, 971, 1
77, 1010, 1
77, 1027, 13
77, 1360, 12
77, 1649, 1
78, 101, 1
78, 362, 1
78, 485, 1
78, 510, 1
78, 650, 4
78, 924, 1
78, 996, 1
78, 1014, 1
78, 1087, 1
78, 1131, 1
78, 1161, 1
78, 1195, 1
78, 1376, 1
78, 1453, 1
78, 1669, 1
79, 392, 1
79, 547, 1
79, 576, 1
79, 666, 2
79, 679, 1
79, 727, 1
79, 746, 1
79, 869, 2
79, 890, 1
79, 1052, 2
79, 1055, 1
79, 1231, 1
79, 1324, 1
79, 1437, 3
79, 1539, 1
79, 1556, 1
80, 47, 1
80, 150, 2
80, 184, 1
80, 206, 1
80, 220, 1
80, 274, 1
80, 323, 1
80, 332, 1
80, 504, 1
80, 508, 1
80, 534, 1
80, 560, 1
80, 603, 1
80, 667, 1
80, 677, 1
80, 736, 1
80, 751, 1
80, 824, 1
80, 842, 1
80, 882, 1
80, 1349, 1
80, 1429, 1
80, 1616, 2
81, 44, 2
81, 73, 1
81, 119, 1
81, 258, 1
81, 290, 1
81, 293, 2
81, 323, 1
81, 327, 1
81, 377, 1
81, 470, 1
81, 568, 1
81, 636, 1
81, 690, 1
81, 775, 1
81, 797, 1
81, 938, 1
81, 1039, 1
81, 1095, 1
81, 1135, 1
81, 1310, 1
81, 1375, 2
81, 1442, 1
81, 1547, 4
81, 1633, 1
81, 1647, 1
82, 99, 1
82, 149, 2
82, 327, 1
82, 486, 1
82, 504, 1
82, 552, 2
82, 575, 2
82, 667, 1
82, 773, 1
82, 778, 2
82, 897, 1
82, 919, 1
82, 1171, 1
82, 1269, 2
82, 1301, 1
82, 1379, 1
82, 1577, 1
82, 1606, 1
83, 4, 6
83, 46, 17
83, 81, 2
83, 377, 1
83, 504, 1
83, 603, 1
83, 672, 1
83, 991, 1
83, 1309, 1
83, 1528, 40
83, 1532, 1
83, 1547, 1
84, 26, 1
84, 133, 1
84, 157, 2
84, 204, 1
84, 230, 1
84, 426, 1
84, 533, 1
84, 534, 1
84, 792, 1
84, 931, 2
84, 963, 1
84, 1206, 1
84, 1322, 1
84, 1631, 1
84, 1669, 1
85, 20, 1
85, 71, 9
85, 177, 1
85, 235, 4
85, 274, 1
85, 324, 1
85, 570, 1
85, 645, 1
85, 681, 1
85, 883, 2
85, 1043, 1
85, 1130, 1
85, 1143, 1
85, 1342, 1
85, 1348, 16
85, 1392, 1
85, 1419, 2
85, 1437, 1
85, 1488, 1
85, 1492, 1
85, 1655, 1
86, 161, 1
86, 191, 1
86, 198, 1
86, 231, 1
86, 377, 4
86, 484, 2
86, 714, 1
86, 777, 1
86, 819, 1
86, 1011, 2
86, 1173, 2
86, 1431, 4
86, 1468, 7
87, 4, 1
87, 317, 1
87, 332, 1
87, 560, 3
87, 617, 22
87, 619, 3
87, 644, 2
87, 673, 1
87, 683, 4
87, 685, 1
87, 737, 2
87, 790, 3
87, 813, 17
87, 838, 1
87, 888, 1
87, 935, 2
87, 1171, 1
87, 1187, 2
87, 1235, 1
87, 1290, 1
87, 1387, 1
87, 1441, 1
87, 1659, 1
87, 1661, 1
88, 99, 1
88, 149, 1
88, 677, 1
88, 772, 1
88, 1032, 2
88, 1198, 1
88, 1413, 3
88, 1650, 1
89, 0, 1
89, 3, 1
89, 198, 1
89, 216, 3
89, 255, 2
89, 257, 2
89, 313, 1
89, 434, 1
89, 462, 1
89, 492, 1
89, 575, 1
89, 587, 1
89, 670, 1
89, 704, 1
89, 756, 1
89, 772, 1
89, 947, 2
89, 1030, 1
89, 1062, 1
89, 1135, 1
89, 1168, 1
89, 1221, 1
89, 1284, 2
89, 1335, 1
89, 1549, 1
89, 1630, 1
89, 1678, 4
90, 9, 1
90, 26, 1
90, 47, 1
90, 51, 1
90, 90, 1
90, 140, 1
90, 158, 1
90, 399, 1
90, 431, 1
90, 434, 1
90, 510, 1
90, 552, 1
90, 737, 1
90, 739, 1
90, 750, 1
90, 758, 1
90, 787, 2
90, 827, 2
90, 850, 1
90, 924, 2
90, 992, 2
90, 1013, 1
90, 1113, 1
90, 1119, 1
90, 1130, 1
90, 1206, 1
90, 1231, 2
90, 1338, 1
90, 1370, 1
90, 1389, 1
90, 1569, 2
90, 1614, 1
90, 1649, 1
91, 114, 1
91, 155, 1
91, 161, 1
91, 788, 1
91, 953, 3
91, 1030, 1
91, 1043, 1
91, 1197, 1
91, 1209, 1
91, 1238, 1
91, 1289, 1
91, 1290, 1
91, 1582, 1
92, 73, 1
92, 132, 1
92, 277, 2
92, 303, 1
92, 332, 4
92, 335, 4
92, 349, 1
92, 355, 1
92, 428, 1
92, 436, 2
92, 473, 2
92, 489, 1
92, 636, 1
92, 672, 1
92, 774, 4
92, 819, 5
92, 979, 2
92, 1030, 1
92, 1044, 4
92, 1062, 1
92, 1126, 1
92, 1143, 1
92, 1190, 1
92, 1339, 1
92, 1373, 1
92, 1394, 1
92, 1423, 4
92, 1488, 22
92, 1495, 1
92, 1510, 8
92, 1609, 21
92, 1620, 2
92, 1657, 3
93, 4, 1
93, 6, 1
93, 56, 2
93, 161, 2
93, 281, 1
93, 299, 3
93, 300, 1
93, 385, 1
93, 413, 6
93, 514, 1
93, 649, 1
93, 746, 2
93, 844, 1
93, 866, 1
93, 961, 44
93, 997, 17
93, 1045, 1
93, 1051, 12
93, 1065, 1
93, 1178, 1
93, 1209, 1
93, 1224, 1
93, 1285, 2
93, 1395, 23
93, 1422, 1
93, 1441, 1
93, 1490, 1
93, 1582, 2
93, 1613, 15
93, 1615, 1
93, 1679, 3
94, 60, 1
94, 299, 3
94, 961, 3
94, 1376, 11
94, 1383, 4
94, 1427, 2
94, 1679, 1
95, 16, 1
95, 18, 1
95, 115, 1
95, 317, 3
95, 382, 1
95, 392, 1
95, 552, 1
95, 553, 1
95, 718, 1
95, 733, 2
95, 897, 1
95, 963, 3
95, 978, 1
95, 1043, 1
95, 1050, 1
95, 1089, 1
95, 1174, 1
95, 1309, 1
95, 1325, 1
95, 1386, 1
95, 1396, 1
95, 1449, 1
95, 1499, 1
95, 1606, 2
95, 1614, 1
95, 1635, 1
95, 1657, 1
96, 89, 7
96, 94, 2
96, 208, 2
96, 225, 1
96, 255, 1
96, 274, 1
96, 275, 1
96, 329, 4
96, 354, 4
